Heart disease_Lower 95% CI,Heart disease_Upper 95% CI,COPD_prevalence,COPD_Upper 95% CI,CKD_prevalence,CKD_Upper 95% CI,Native American/American Indian-alone pop,Heart disease_prevalence
0.6164383561643836,0.6249999999999999,0.6272727272727273,0.6260162601626016,0.5769230769230769,0.5925925925925927,0.2536005009392611,0.6410256410256412
0.4931506849315068,0.48863636363636365,0.2727272727272727,0.25203252032520324,0.8846153846153846,0.888888888888889,0.5516593613024421,0.5
0.3561643835616439,0.3977272727272726,0.3363636363636364,0.3495934959349593,0.42307692307692313,0.44444444444444453,0.07326236693800876,0.3846153846153846
0.28767123287671237,0.2954545454545454,0.24545454545454548,0.2439024390243903,0.3076923076923075,0.33333333333333337,0.01628052598622417,0.29487179487179493
0.7945205479452055,0.7500000000000001,0.7272727272727274,0.6829268292682928,0.9230769230769229,0.9259259259259259,0.10269254852849091,0.7948717948717949
0.46575342465753433,0.46590909090909094,0.5181818181818183,0.5040650406504066,0.46153846153846123,0.4814814814814815,0.06324358171571696,0.4615384615384617
0.36986301369863017,0.38636363636363624,0.28181818181818186,0.2764227642276423,0.34615384615384603,0.37037037037037035,0.06637445209768315,0.3846153846153846
0.4383561643835616,0.5113636363636361,0.2727272727272727,0.3008130081300812,0.42307692307692313,0.44444444444444453,0.012523481527864746,0.4871794871794872
0.3835616438356164,0.40909090909090906,0.23636363636363644,0.2439024390243903,0.46153846153846123,0.4814814814814815,0.10331872260488416,0.41025641025641035
0.20547945205479456,0.22727272727272718,0.13636363636363635,0.13008130081300812,0.1923076923076923,0.18518518518518523,0.008766437069505322,0.21794871794871806
0.5205479452054795,0.5568181818181818,0.5454545454545455,0.5772357723577237,0.4999999999999998,0.5185185185185187,0.030056355666875388,0.5384615384615385
0.5616438356164384,0.5909090909090909,0.5545454545454546,0.5691056910569106,0.4999999999999998,0.5185185185185187,0.0958046336881653,0.5897435897435899
0.06849315068493156,0.07954545454545459,0.10909090909090913,0.09756097560975602,0.1153846153846152,0.11111111111111116,0.221665623043206,0.07692307692307698
0.4383561643835616,0.443181818181818,0.3545454545454546,0.34146341463414626,0.4999999999999998,0.4814814814814815,0.0857858484658735,0.4487179487179489
0.5753424657534247,0.5340909090909091,0.6,0.5691056910569106,0.6923076923076921,0.6666666666666666,0.005009392611145898,0.5641025641025641
0.273972602739726,0.2954545454545454,0.23636363636363644,0.23577235772357724,0.3076923076923075,0.33333333333333337,0.03506574827802129,0.29487179487179493
0.4246575342465755,0.3522727272727273,0.2272727272727273,0.18699186991869915,0.4999999999999998,0.4814814814814815,0.7100814026299311,0.3846153846153846
0.6027397260273972,0.6136363636363634,0.5454545454545455,0.5528455284552845,0.6153846153846154,0.6296296296296297,0.7313713212273012,0.6153846153846154
0.4246575342465755,0.38636363636363624,0.3272727272727274,0.3008130081300812,0.6153846153846154,0.5925925925925927,0.931747025673137,0.41025641025641035
0.410958904109589,0.43181818181818177,0.28181818181818186,0.28455284552845533,0.46153846153846123,0.4814814814814815,0.0857858484658735,0.42307692307692313
0.7534246575342467,0.7386363636363634,0.6090909090909092,0.6016260162601628,0.9230769230769229,0.9259259259259259,0.027551659361302442,0.7564102564102564
0.6712328767123288,0.7272727272727272,0.509090909090909,0.5203252032520327,0.6538461538461535,0.7037037037037038,0.008766437069505322,0.7179487179487181
0.23287671232876717,0.19318181818181812,0.20909090909090922,0.1788617886178861,0.3846153846153846,0.37037037037037035,0.2435817157169693,0.2051282051282053
0.2465753424657534,0.23863636363636354,0.26363636363636367,0.2439024390243903,0.26923076923076894,0.2592592592592594,0.2742642454602379,0.24358974358974372
0.5479452054794522,0.568181818181818,0.4181818181818182,0.4308943089430894,0.5769230769230769,0.5925925925925927,0.17720726361928615,0.5641025641025641
0.6438356164383563,0.5909090909090909,0.5545454545454546,0.5203252032520327,0.9230769230769229,0.888888888888889,0.19035691922354414,0.6282051282051282
0.6849315068493151,0.6477272727272726,0.6363636363636364,0.6178861788617886,0.8076923076923077,0.8148148148148148,0.03944896681277395,0.6794871794871795
0.5753424657534247,0.5909090909090909,0.5818181818181819,0.5853658536585367,0.5769230769230769,0.5925925925925927,0.5190983093299937,0.6025641025641026
0.7945205479452055,0.8295454545454545,0.5454545454545455,0.5609756097560976,0.8846153846153846,0.9259259259259259,0.016906700062617408,0.8205128205128205
0.5205479452054795,0.5113636363636361,0.4727272727272729,0.4634146341463415,0.5769230769230769,0.5925925925925927,0.7232310582341891,0.5256410256410258
0.452054794520548,0.48863636363636365,0.23636363636363644,0.23577235772357724,0.46153846153846123,0.44444444444444453,0.37319974953036944,0.47435897435897445
0.410958904109589,0.40909090909090906,0.4363636363636365,0.4308943089430894,0.4999999999999998,0.5185185185185187,0.06762680025046963,0.41025641025641035
0.3835616438356164,0.3522727272727273,0.49090909090909096,0.4634146341463415,0.42307692307692313,0.40740740740740733,0.24608641202254225,0.3717948717948719
0.3287671232876713,0.36363636363636365,0.21818181818181825,0.21951219512195114,0.34615384615384603,0.37037037037037035,0.007514088916718847,0.34615384615384626
0.8630136986301369,0.8863636363636364,0.9727272727272728,0.9674796747967482,0.7692307692307689,0.8148148148148148,0.01628052598622417,0.8974358974358976
0.6027397260273972,0.6818181818181818,0.34545454545454557,0.3658536585365854,0.6153846153846154,0.6666666666666666,0.010644959298685034,0.653846153846154
0.6849315068493151,0.6931818181818182,0.7000000000000001,0.6991869918699187,0.5769230769230769,0.5555555555555555,0.03256105197244834,0.7051282051282053
0.4383561643835616,0.46590909090909094,0.31818181818181823,0.3170731707317073,0.46153846153846123,0.44444444444444453,0.07451471509079524,0.4487179487179489
0.8082191780821917,0.7613636363636364,0.7818181818181819,0.7479674796747968,1.0,0.9999999999999999,0.019411396368190358,0.7948717948717949
0.4246575342465755,0.4545454545454545,0.3727272727272727,0.37398373983739835,0.42307692307692313,0.44444444444444453,0.026925485284909203,0.4487179487179489
0.5205479452054795,0.5340909090909091,0.5454545454545455,0.5528455284552845,0.5384615384615383,0.5555555555555555,0.03318722604884158,0.5384615384615385
0.5205479452054795,0.5227272727272728,0.40909090909090917,0.40650406504065045,0.5384615384615383,0.5185185185185187,0.20350657482780213,0.5256410256410258
0.5068493150684932,0.5113636363636361,0.5,0.5203252032520327,0.5384615384615383,0.5555555555555555,0.6324358171571697,0.5
0.6712328767123288,0.6249999999999999,0.6090909090909092,0.5772357723577237,0.8846153846153846,0.888888888888889,0.25109580463368814,0.653846153846154
0.6301369863013699,0.6022727272727272,0.3727272727272727,0.3658536585365854,0.8076923076923077,0.8148148148148148,0.22417031934877896,0.6282051282051282
0.6712328767123288,0.6363636363636364,0.5818181818181819,0.5609756097560976,0.7307692307692306,0.7407407407407406,0.1628052598622417,0.6666666666666667
0.6575342465753424,0.6590909090909091,0.5909090909090909,0.5853658536585367,0.5384615384615383,0.5555555555555555,0.20413274890419536,0.6794871794871795
0.273972602739726,0.28409090909090906,0.19090909090909103,0.18699186991869915,0.26923076923076894,0.2592592592592594,0.01628052598622417,0.28205128205128216
0.273972602739726,0.28409090909090906,0.3545454545454546,0.3495934959349593,0.3076923076923075,0.2962962962962964,0.9423919849718221,0.28205128205128216
0.4246575342465755,0.43181818181818177,0.4727272727272729,0.47154471544715443,0.3846153846153846,0.37037037037037035,0.0907952410770194,0.4358974358974359
0.452054794520548,0.43181818181818177,0.3545454545454546,0.3495934959349593,0.5769230769230769,0.5555555555555555,0.2974326862867877,0.4487179487179489
0.6986301369863015,0.7159090909090909,0.5818181818181819,0.5934959349593496,0.6538461538461535,0.6666666666666666,0.0707576706324358,0.7179487179487181
0.4246575342465755,0.4545454545454545,0.3727272727272727,0.37398373983739835,0.42307692307692313,0.44444444444444453,0.031308703819661866,0.4358974358974359
0.4383561643835616,0.4772727272727272,0.3727272727272727,0.37398373983739835,0.4999999999999998,0.4814814814814815,0.02316844082654978,0.4615384615384617
0.4383561643835616,0.46590909090909094,0.5272727272727273,0.5447154471544715,0.42307692307692313,0.44444444444444453,0.038196618659987476,0.4615384615384617
0.7397260273972601,0.7840909090909091,0.5181818181818183,0.5365853658536586,0.8846153846153846,0.888888888888889,0.022542266750156543,0.7820512820512822
0.8082191780821917,0.8181818181818182,0.890909090909091,0.8943089430894311,0.6538461538461535,0.6666666666666666,0.03318722604884158,0.8205128205128205
0.4383561643835616,0.46590909090909094,0.4,0.40650406504065045,0.46153846153846123,0.4814814814814815,0.04132748904195366,0.4615384615384617
0.4931506849315068,0.4999999999999999,0.509090909090909,0.5040650406504066,0.4999999999999998,0.4814814814814815,0.8209142141515341,0.5
0.5479452054794522,0.568181818181818,0.5454545454545455,0.5447154471544715,0.5769230769230769,0.5925925925925927,0.008140262993112084,0.5641025641025641
0.4383561643835616,0.4545454545454545,0.4818181818181819,0.4959349593495935,0.42307692307692313,0.44444444444444453,0.10895428929242329,0.4487179487179489
0.2465753424657534,0.21590909090909083,0.2272727272727273,0.1951219512195122,0.3846153846153846,0.37037037037037035,0.8716343143393863,0.23076923076923084
0.5068493150684932,0.5340909090909091,0.390909090909091,0.3983739837398375,0.5384615384615383,0.5555555555555555,0.020037570444583593,0.5256410256410258
0.5342465753424657,0.5340909090909091,0.5545454545454546,0.5528455284552845,0.4999999999999998,0.5185185185185187,0.4295554164057608,0.5384615384615385
0.5890410958904109,0.6022727272727272,0.6363636363636364,0.6341463414634148,0.5769230769230769,0.5925925925925927,0.01628052598622417,0.6153846153846154
0.7397260273972601,0.7386363636363634,0.6818181818181818,0.6910569105691058,0.6153846153846154,0.6296296296296297,0.1747025673137132,0.7435897435897436
0.5616438356164384,0.5227272727272728,0.4181818181818182,0.3983739837398375,0.6153846153846154,0.5925925925925927,0.11208515967438948,0.5512820512820513
0.4246575342465755,0.4545454545454545,0.5,0.5121951219512195,0.46153846153846123,0.4814814814814815,0.043206011271133375,0.4487179487179489
0.6027397260273972,0.6477272727272726,0.4545454545454546,0.47154471544715443,0.6923076923076921,0.7407407407407406,0.34752661239824667,0.6410256410256412
0.8904109589041096,0.8636363636363636,0.8272727272727273,0.8048780487804881,0.8461538461538458,0.888888888888889,0.18659987476518472,0.8974358974358976
0.5479452054794522,0.5227272727272728,0.6,0.5772357723577237,0.6923076923076921,0.7037037037037038,0.013775829680651221,0.5512820512820513
0.5753424657534247,0.6022727272727272,0.6272727272727273,0.6260162601626016,0.5384615384615383,0.5555555555555555,0.043206011271133375,0.6025641025641026
0.5342465753424657,0.5454545454545453,0.6090909090909092,0.6097560975609757,0.4999999999999998,0.5185185185185187,0.09267376330619911,0.5512820512820513
0.5068493150684932,0.5227272727272728,0.49090909090909096,0.4959349593495935,0.4999999999999998,0.5185185185185187,0.06825297432686286,0.5256410256410258
0.3561643835616439,0.38636363636363624,0.4363636363636365,0.4471544715447155,0.3846153846153846,0.40740740740740733,0.1527864746399499,0.3717948717948719
0.6164383561643836,0.6136363636363634,0.7545454545454547,0.7479674796747968,0.46153846153846123,0.4814814814814815,0.030056355666875388,0.6282051282051282
0.6438356164383563,0.6249999999999999,0.5454545454545455,0.5203252032520327,0.5769230769230769,0.5925925925925927,0.13963681903569192,0.6410256410256412
0.20547945205479456,0.21590909090909083,0.20000000000000007,0.18699186991869915,0.3076923076923075,0.2962962962962964,0.09392611145898559,0.21794871794871806
0.5068493150684932,0.5113636363636361,0.6181818181818183,0.6097560975609757,0.46153846153846123,0.4814814814814815,0.03318722604884158,0.512820512820513
0.17808219178082196,0.17045454545454541,0.30000000000000004,0.28455284552845533,0.23076923076923084,0.18518518518518523,0.17658108954289292,0.16666666666666674
0.6438356164383563,0.6477272727272726,0.7272727272727274,0.723577235772358,0.5384615384615383,0.5185185185185187,0.04383218534752661,0.653846153846154
0.26027397260273977,0.23863636363636354,0.36363636363636365,0.34146341463414626,0.26923076923076894,0.2222222222222222,0.4946775203506575,0.2564102564102565
0.5068493150684932,0.4772727272727272,0.31818181818181823,0.2926829268292683,0.6153846153846154,0.5925925925925927,0.08703819661865998,0.5
0.273972602739726,0.28409090909090906,0.28181818181818186,0.28455284552845533,0.3846153846153846,0.37037037037037035,0.7238572323105823,0.28205128205128216
0.6301369863013699,0.6363636363636364,0.36363636363636365,0.3658536585365854,0.5769230769230769,0.5925925925925927,0.012523481527864746,0.6410256410256412
0.5753424657534247,0.5227272727272728,0.5454545454545455,0.5284552845528456,0.6538461538461535,0.6296296296296297,0.7576706324358171,0.5512820512820513
0.4931506849315068,0.4999999999999999,0.5727272727272729,0.5772357723577237,0.3846153846153846,0.40740740740740733,0.07701941139636818,0.5
0.5479452054794522,0.568181818181818,0.5818181818181819,0.5772357723577237,0.5769230769230769,0.5925925925925927,0.033813400125234816,0.5769230769230771
0.47945205479452047,0.4545454545454545,0.4,0.3821138211382114,0.46153846153846123,0.4814814814814815,0.29304946775203505,0.47435897435897445
0.6575342465753424,0.6704545454545453,0.6636363636363637,0.6585365853658538,0.6153846153846154,0.6296296296296297,0.15403882279273637,0.6794871794871795
0.3013698630136987,0.3295454545454545,0.290909090909091,0.28455284552845533,0.3846153846153846,0.37037037037037035,0.06637445209768315,0.3205128205128206
0.5479452054794522,0.5568181818181818,0.6909090909090908,0.6991869918699187,0.5384615384615383,0.5555555555555555,0.07013149655604257,0.5512820512820513
0.4246575342465755,0.4545454545454545,0.4,0.4146341463414634,0.46153846153846123,0.4814814814814815,0.3406386975579211,0.4487179487179489
0.6438356164383563,0.568181818181818,0.5818181818181819,0.5365853658536586,0.7307692307692306,0.7037037037037038,0.5291170945522855,0.6153846153846154
0.6301369863013699,0.6590909090909091,0.7636363636363638,0.788617886178862,0.5384615384615383,0.5555555555555555,0.03256105197244834,0.653846153846154
0.5753424657534247,0.5568181818181818,0.509090909090909,0.4959349593495935,0.7307692307692306,0.7407407407407406,0.061991233562930494,0.5641025641025641
0.452054794520548,0.4545454545454545,0.6,0.6016260162601628,0.42307692307692313,0.44444444444444453,0.10331872260488416,0.4615384615384617
0.3561643835616439,0.36363636363636365,0.34545454545454557,0.35772357723577236,0.46153846153846123,0.44444444444444453,0.10895428929242329,0.3717948717948719
0.5479452054794522,0.5340909090909091,0.5181818181818183,0.5121951219512195,0.5769230769230769,0.5925925925925927,0.3005635566687539,0.5384615384615385
0.7397260273972601,0.6931818181818182,0.7545454545454547,0.723577235772358,0.8076923076923077,0.8148148148148148,0.13337507827175954,0.7307692307692308
0.47945205479452047,0.4999999999999999,0.36363636363636365,0.3658536585365854,0.4999999999999998,0.5185185185185187,0.016906700062617408,0.5
0.6027397260273972,0.6363636363636364,0.6727272727272727,0.6910569105691058,0.5769230769230769,0.5925925925925927,0.36505948653725734,0.6282051282051282
0.3972602739726028,0.4204545454545455,0.30000000000000004,0.30894308943089427,0.42307692307692313,0.44444444444444453,0.031308703819661866,0.41025641025641035
0.3561643835616439,0.3522727272727273,0.23636363636363644,0.23577235772357724,0.3076923076923075,0.33333333333333337,0.2629931120851597,0.35897435897435903
0.273972602739726,0.2727272727272726,0.26363636363636367,0.25203252032520324,0.3846153846153846,0.37037037037037035,0.7188478396994364,0.2692307692307694
0.7123287671232876,0.7954545454545453,0.36363636363636365,0.39024390243902435,0.7307692307692306,0.777777777777778,0.0037570444583594235,0.7692307692307694
0.47945205479452047,0.48863636363636365,0.5181818181818183,0.5203252032520327,0.42307692307692313,0.40740740740740733,0.047589229805886035,0.4871794871794872
0.3287671232876713,0.3749999999999999,0.4727272727272729,0.5121951219512195,0.26923076923076894,0.2962962962962964,0.11834690043832184,0.35897435897435903
0.1643835616438356,0.17045454545454541,0.11818181818181828,0.10569105691056907,0.1923076923076923,0.18518518518518523,0.2567313713212273,0.16666666666666674
0.410958904109589,0.3749999999999999,0.3272727272727274,0.3008130081300812,0.46153846153846123,0.44444444444444453,0.19536631183469003,0.3974358974358976
0.013698630136986356,0.0,0.12727272727272732,0.12195121951219506,0.07692307692307676,0.03703703703703709,0.43268628678772697,0.0
0.3013698630136987,0.30681818181818177,0.3363636363636364,0.3333333333333333,0.34615384615384603,0.33333333333333337,0.6167814652473387,0.3076923076923078
0.3972602739726028,0.40909090909090906,0.3363636363636364,0.3333333333333333,0.42307692307692313,0.44444444444444453,0.03256105197244834,0.41025641025641035
0.7397260273972601,0.7272727272727272,0.7363636363636364,0.723577235772358,0.7307692307692306,0.7407407407407406,0.045084533500313086,0.7435897435897436
0.21917808219178092,0.23863636363636354,0.13636363636363635,0.13821138211382106,0.26923076923076894,0.2592592592592594,0.09392611145898559,0.23076923076923084
0.5616438356164384,0.5568181818181818,0.38181818181818195,0.3821138211382114,0.7307692307692306,0.7407407407407406,0.5309956167814652,0.5641025641025641
0.3013698630136987,0.3295454545454545,0.34545454545454557,0.3658536585365854,0.3846153846153846,0.37037037037037035,0.09455228553537882,0.3205128205128206
0.36986301369863017,0.3749999999999999,0.4727272727272729,0.47154471544715443,0.3846153846153846,0.37037037037037035,0.2917971195992486,0.3717948717948719
0.20547945205479456,0.20454545454545447,0.2727272727272727,0.2601626016260162,0.23076923076923084,0.2222222222222222,0.7263619286161552,0.2051282051282053
0.4383561643835616,0.46590909090909094,0.18181818181818188,0.1788617886178861,0.42307692307692313,0.44444444444444453,0.021289918597370068,0.4615384615384617
0.6712328767123288,0.6704545454545453,0.5454545454545455,0.5447154471544715,0.6538461538461535,0.6666666666666666,0.07764558547276143,0.6794871794871795
0.4383561643835616,0.46590909090909094,0.3363636363636364,0.34146341463414626,0.46153846153846123,0.4814814814814815,0.013775829680651221,0.4487179487179489
0.4383561643835616,0.46590909090909094,0.5,0.5203252032520327,0.46153846153846123,0.44444444444444453,0.13525360050093926,0.4615384615384617
0.1095890410958904,0.12499999999999989,0.1636363636363637,0.15447154471544716,0.1153846153846152,0.11111111111111116,0.1628052598622417,0.10256410256410253
0.3561643835616439,0.38636363636363624,0.31818181818181823,0.3333333333333333,0.3846153846153846,0.40740740740740733,0.040075140889167186,0.3717948717948719
0.3835616438356164,0.40909090909090906,0.23636363636363644,0.23577235772357724,0.46153846153846123,0.4814814814814815,0.47276142767689416,0.41025641025641035
0.5479452054794522,0.4999999999999999,0.5545454545454546,0.5284552845528456,0.6538461538461535,0.6666666666666666,0.20350657482780213,0.5256410256410258
0.6712328767123288,0.6931818181818182,0.5272727272727273,0.5447154471544715,0.6923076923076921,0.7407407407407406,0.02066374452097683,0.6923076923076923
0.5068493150684932,0.4772727272727272,0.5181818181818183,0.4959349593495935,0.5769230769230769,0.5555555555555555,0.051972448340638695,0.5
0.2465753424657534,0.2727272727272726,0.25454545454545463,0.26829268292682923,0.26923076923076894,0.2592592592592594,0.17407639323731997,0.2564102564102565
0.5342465753424657,0.5568181818181818,0.390909090909091,0.40650406504065045,0.5384615384615383,0.5555555555555555,0.09455228553537882,0.5641025641025641
0.4931506849315068,0.46590909090909094,0.5545454545454546,0.5365853658536586,0.46153846153846123,0.44444444444444453,0.1646837820914214,0.4871794871794872
0.47945205479452047,0.4999999999999999,0.36363636363636365,0.37398373983739835,0.46153846153846123,0.4814814814814815,0.017532874139010644,0.5
0.23287671232876717,0.26136363636363635,0.20909090909090922,0.2113821138211382,0.3076923076923075,0.2962962962962964,0.3124608641202254,0.2564102564102565
0.5205479452054795,0.5454545454545453,0.5363636363636365,0.5447154471544715,0.5384615384615383,0.5555555555555555,0.0638697557921102,0.5384615384615385
0.5753424657534247,0.6022727272727272,0.26363636363636367,0.26829268292682923,0.5769230769230769,0.5925925925925927,0.036318096430807766,0.6025641025641026
0.5342465753424657,0.568181818181818,0.44545454545454555,0.45528455284552843,0.5384615384615383,0.5555555555555555,0.021916092673763304,0.5512820512820513
0.4246575342465755,0.40909090909090906,0.4,0.39024390243902435,0.3846153846153846,0.37037037037037035,0.21916092673763304,0.42307692307692313
0.6575342465753424,0.7045454545454545,0.4181818181818182,0.42276422764227645,0.6538461538461535,0.6666666666666666,0.011271133375078271,0.6923076923076923
0.6301369863013699,0.6818181818181818,0.7636363636363638,0.7642276422764229,0.6153846153846154,0.6666666666666666,0.010644959298685034,0.6666666666666667
0.027397260273972712,0.06818181818181812,0.06363636363636366,0.08943089430894308,0.1153846153846152,0.11111111111111116,0.06950532247964934,0.038461538461538436
0.6164383561643836,0.5909090909090909,0.5727272727272729,0.5609756097560976,0.6923076923076921,0.7037037037037038,0.12523481527864747,0.6153846153846154
0.6301369863013699,0.6363636363636364,0.7181818181818181,0.7073170731707319,0.5769230769230769,0.5925925925925927,0.35316217908578584,0.6410256410256412
0.9452054794520548,0.9318181818181818,1.0,0.9837398373983741,0.9230769230769229,0.9259259259259259,0.018159048215403883,0.9487179487179489
0.1095890410958904,0.12499999999999989,0.09090909090909094,0.09756097560975602,0.15384615384615374,0.14814814814814825,0.9705698184095178,0.10256410256410253
0.4383561643835616,0.3977272727272726,0.4545454545454546,0.42276422764227645,0.5769230769230769,0.5555555555555555,0.09267376330619911,0.42307692307692313
0.5068493150684932,0.5340909090909091,0.390909090909091,0.3983739837398375,0.6153846153846154,0.6296296296296297,0.2604884157795867,0.5256410256410258
0.4383561643835616,0.4545454545454545,0.509090909090909,0.5040650406504066,0.4999999999999998,0.4814814814814815,0.05322479649342517,0.4615384615384617
0.9589041095890412,0.9999999999999999,0.7090909090909091,0.723577235772358,0.8846153846153846,0.9259259259259259,0.46462116468378206,1.0000000000000002
0.4383561643835616,0.48863636363636365,0.3363636363636364,0.3658536585365854,0.4999999999999998,0.5185185185185187,0.008140262993112084,0.47435897435897445
0.5479452054794522,0.5795454545454545,0.44545454545454555,0.45528455284552843,0.5769230769230769,0.5925925925925927,0.018159048215403883,0.5769230769230771
0.26027397260273977,0.28409090909090906,0.2727272727272727,0.2764227642276423,0.26923076923076894,0.2962962962962964,0.4614902943018159,0.2692307692307694
0.34246575342465757,0.3409090909090907,0.4,0.3983739837398375,0.3076923076923075,0.2962962962962964,0.1797119599248591,0.34615384615384626
0.273972602739726,0.28409090909090906,0.25454545454545463,0.25203252032520324,0.34615384615384603,0.37037037037037035,0.5616781465247338,0.28205128205128216
0.6301369863013699,0.568181818181818,0.6363636363636364,0.6016260162601628,0.8846153846153846,0.888888888888889,0.022542266750156543,0.6025641025641026
0.7945205479452055,0.7954545454545453,0.8272727272727273,0.821138211382114,0.7307692307692306,0.777777777777778,0.12711333750782716,0.8076923076923077
0.6712328767123288,0.7045454545454545,0.5909090909090909,0.5934959349593496,0.6923076923076921,0.7037037037037038,0.011897307451471509,0.7051282051282053
0.34246575342465757,0.3749999999999999,0.19090909090909103,0.1951219512195122,0.34615384615384603,0.37037037037037035,0.018159048215403883,0.35897435897435903
0.34246575342465757,0.36363636363636365,0.17272727272727273,0.1788617886178861,0.34615384615384603,0.37037037037037035,0.4151534126487163,0.35897435897435903
0.2465753424657534,0.22727272727272718,0.1454545454545455,0.12195121951219506,0.3846153846153846,0.40740740740740733,0.08954289292423294,0.24358974358974372
0.7534246575342467,0.7840909090909091,0.5454545454545455,0.5609756097560976,0.7692307692307689,0.8148148148148148,0.005009392611145898,0.7820512820512822
0.47945205479452047,0.443181818181818,0.509090909090909,0.48780487804878053,0.7307692307692306,0.7037037037037038,0.10206637445209768,0.4615384615384617
0.410958904109589,0.443181818181818,0.509090909090909,0.5203252032520327,0.3846153846153846,0.40740740740740733,0.14840325610519725,0.4358974358974359
0.47945205479452047,0.5227272727272728,0.3727272727272727,0.3821138211382114,0.5384615384615383,0.5555555555555555,0.5742016280525986,0.5
0.3835616438356164,0.3409090909090907,0.40909090909090917,0.37398373983739835,0.5384615384615383,0.5185185185185187,0.13024420788979335,0.3717948717948719
0.47945205479452047,0.48863636363636365,0.4,0.3983739837398375,0.5384615384615383,0.5555555555555555,0.9956167814652472,0.4871794871794872
0.8082191780821917,0.8068181818181818,0.9454545454545454,0.9512195121951221,0.6538461538461535,0.6666666666666666,0.04132748904195366,0.8205128205128205
0.410958904109589,0.40909090909090906,0.3090909090909092,0.2926829268292683,0.42307692307692313,0.40740740740740733,0.04132748904195366,0.41025641025641035
0.5342465753424657,0.4999999999999999,0.5727272727272729,0.5528455284552845,0.6538461538461535,0.6666666666666666,0.043206011271133375,0.5256410256410258
0.6027397260273972,0.5568181818181818,0.5454545454545455,0.5203252032520327,0.8076923076923077,0.777777777777778,0.030682529743268627,0.5897435897435899
0.5753424657534247,0.6136363636363634,0.5454545454545455,0.5609756097560976,0.5384615384615383,0.5925925925925927,0.06700062617407639,0.6025641025641026
0.027397260273972712,0.022727272727272707,0.04545454545454547,0.04065040650406504,0.1153846153846152,0.07407407407407407,0.8465873512836568,0.012820512820512886
0.21917808219178092,0.19318181818181812,0.20909090909090922,0.1788617886178861,0.26923076923076894,0.2592592592592594,0.1728240450845335,0.2051282051282053
0.26027397260273977,0.22727272727272718,0.21818181818181825,0.1951219512195122,0.3846153846153846,0.37037037037037035,0.8791484032561051,0.24358974358974372
0.6164383561643836,0.5795454545454545,0.6,0.5853658536585367,0.7692307692307689,0.7407407407407406,0.21415153412648716,0.6025641025641026
0.3287671232876713,0.36363636363636365,0.30000000000000004,0.3252032520325204,0.3846153846153846,0.40740740740740733,0.11020663744520977,0.34615384615384626
0.5479452054794522,0.5113636363636361,0.509090909090909,0.47154471544715443,0.4999999999999998,0.4814814814814815,0.044458359423919847,0.5384615384615385
0.6986301369863015,0.6931818181818182,0.6363636363636364,0.6341463414634148,0.6538461538461535,0.6666666666666666,0.16030056355666875,0.7051282051282053
0.4383561643835616,0.4772727272727272,0.49090909090909096,0.4959349593495935,0.42307692307692313,0.44444444444444453,0.22542266750156542,0.4615384615384617
0.31506849315068497,0.3295454545454545,0.25454545454545463,0.2601626016260162,0.34615384615384603,0.33333333333333337,0.258609893550407,0.3205128205128206
0.6712328767123288,0.6477272727272726,0.5818181818181819,0.5691056910569106,0.7307692307692306,0.7407407407407406,0.015028177833437694,0.6666666666666667
0.26027397260273977,0.23863636363636354,0.2727272727272727,0.2601626016260162,0.3076923076923075,0.2592592592592594,0.8190356919223544,0.24358974358974372
0.1643835616438356,0.18181818181818177,0.1636363636363637,0.16260162601626021,0.23076923076923084,0.2222222222222222,0.382592360676268,0.16666666666666674
0.5342465753424657,0.568181818181818,0.42727272727272736,0.4471544715447155,0.5769230769230769,0.5925925925925927,0.033813400125234816,0.5512820512820513
0.452054794520548,0.48863636363636365,0.28181818181818186,0.28455284552845533,0.46153846153846123,0.4814814814814815,0.1258609893550407,0.47435897435897445
0.6027397260273972,0.5568181818181818,0.5454545454545455,0.5203252032520327,0.7307692307692306,0.7407407407407406,0.07138384470882905,0.5897435897435899
0.6986301369863015,0.7045454545454545,0.6727272727272727,0.6829268292682928,0.6923076923076921,0.7037037037037038,0.17094552285535378,0.7051282051282053
0.6849315068493151,0.6818181818181818,0.5,0.4959349593495935,0.7307692307692306,0.7037037037037038,0.031308703819661866,0.6923076923076923
0.46575342465753433,0.4772727272727272,0.6363636363636364,0.6260162601626016,0.3846153846153846,0.40740740740740733,0.03443957420162805,0.4871794871794872
0.6575342465753424,0.6136363636363634,0.5909090909090909,0.5609756097560976,0.7307692307692306,0.7407407407407406,0.014402003757044458,0.653846153846154
0.5479452054794522,0.5454545454545453,0.5636363636363638,0.5609756097560976,0.4999999999999998,0.5185185185185187,0.184721352536005,0.5512820512820513
0.3287671232876713,0.3522727272727273,0.2272727272727273,0.2276422764227642,0.42307692307692313,0.44444444444444453,0.17031934877896054,0.34615384615384626
0.3835616438356164,0.40909090909090906,0.4363636363636365,0.4308943089430894,0.3846153846153846,0.40740740740740733,0.057608015028177834,0.3974358974358976
0.3013698630136987,0.3181818181818181,0.25454545454545463,0.25203252032520324,0.34615384615384603,0.37037037037037035,0.061365059486537255,0.3076923076923078
0.4383561643835616,0.443181818181818,0.25454545454545463,0.2439024390243903,0.4999999999999998,0.5185185185185187,0.1058234189104571,0.4487179487179489
